94727,9807,They,663,64
94728,41430,City back,919,59
94729,69186,Western,174,22
94730,90593,Section,638,2
94731,32564,Anything be,457,2
94732,3301,Military,913,99
94733,80466,Site wait,873,51
94734,32032,With,999,90
94735,75788,Really,374,14
94736,47825,Son gun,786,15
94737,96439,Management,119,37
94738,3996,Dream head,863,45
94739,30924,Could state,637,90
94740,9699,Fish per,160,49
94741,32020,Often color,698,98
94742,88105,Project,237,69
94743,11673,Occur fear,138,100
94744,98107,Image close,189,31
94745,74041,Laugh,578,13
94746,87996,Attack,340,40
94747,9265,Focus,616,87
94748,92388,Summer need,664,43
94749,40713,Billion,103,38
94750,90043,Position,534,6
94751,80591,South seem,653,22
94752,61043,Staff son,752,62
94753,43810,Play player,701,17
94754,60329,If present,547,65
94755,82921,Energy,753,28
94756,45185,Pass,371,77
94757,37203,TV lay,142,95
94758,69867,This buy,953,42
94759,14257,Save,545,45
94760,89157,Involve bad,747,41
94761,16528,Trouble not,868,93
94762,2091,Effort,833,9
94763,22049,Military,760,50
94764,46283,Color own,538,50
94765,66685,Her deal,512,34
94766,32569,Guess,445,75
94767,13786,Worker,380,95
94768,25977,Example,127,75
94769,46801,Scientist,221,41
94770,71289,Price would,567,58
94771,43060,System,455,75
94772,27116,Democrat,363,71
94773,10836,Ok check of,454,28
94774,28109,Money care,451,23
94775,11459,Base fight,377,66
94776,66928,Better fire,957,6
94777,77412,Guess,548,47
94778,37265,Resource,169,65
94779,14593,Forget own,615,66
94780,80735,Party media,198,90
94781,5788,Process,281,51
94782,59375,Campaign,290,71
94783,44599,End,934,8
94784,71838,Necessary,572,40
94785,97075,Just early,881,11
94786,43758,General,167,92
94787,31550,Hit,581,73
94788,97425,Provide,527,52
94789,60345,Clear exist,246,27
94790,36482,Green,763,19
94791,10230,Technology,513,30
94792,23485,Hit,206,25
94793,49444,Size past,135,60
94794,19464,Spring,830,10
94795,26984,Account,374,65
94796,13394,Raise,125,23
94797,63845,Road,592,19
94798,16841,How can,696,99
94799,31076,At so,582,68
94800,84529,Drop,769,68
94801,80419,Fall thus,968,34
94802,88575,Dinner at,610,100
94803,90886,Billion,447,54
94804,41054,Option whom,422,89
94805,60199,To he smile,490,12
94806,63277,Director,483,69
94807,49321,Leader,362,98
94808,89823,Policy,737,54
94809,1491,Congress,331,81
94810,17618,Parent,129,14
94811,28592,Son early,175,21
94812,23825,Environment,804,5
94813,81321,Production,208,82
94814,2248,Despite,751,85
94815,97216,World sea,818,52
94816,93162,Themselves,318,85
94817,95694,Become set,968,49
94818,86005,Measure,458,70
94819,13051,Dream her,191,65
94820,1780,Reduce,767,43
94821,79465,Pay,172,49
94822,64195,Find wall,786,1
94823,19301,Value,618,82
94824,13572,City rise,595,67
94825,73358,Body note,657,10
94826,34475,Into,561,19
94827,30040,Ago,485,58
94828,88777,Over might,712,1
94829,85921,Call,496,98
94830,31727,Subject,362,4
94831,98430,Education,750,91
94832,57095,Person own,887,56
94833,46486,Lead result,332,79
94834,92604,Public,503,43
94835,98077,Natural,492,58
94836,29613,Really,370,6
94837,69565,New mention,387,10
94838,7426,Stuff,970,81
94839,53129,We southern,766,95
94840,57602,Guy cost,757,40
94841,7439,Trip next,736,5
94842,65304,Bag bed us,865,76
94843,51732,Generation,676,24
94844,59261,Bank five,295,64
94845,1631,Kid usually,331,8
94846,30151,Top develop,841,32
94847,36895,Law at role,462,47
94848,44515,Whom simply,254,83
94849,1131,Yeah little,651,18
94850,2512,Appear,176,32
94851,97472,Quite lose,787,35
94852,38112,Raise,237,3
94853,97682,Marriage,569,33
94854,80147,Still him,543,57
94855,30,Growth,216,48
94856,84164,Possible,582,25
94857,84000,Where house,963,60
94858,72204,Benefit,269,9
94859,99467,On blood,109,94
94860,98529,Ability,116,85
94861,46849,Very expect,243,5
94862,90440,Land use,782,59
94863,20299,Everybody,833,2
94864,85202,Machine,582,55
94865,66253,Once happen,519,11
94866,61996,Senior,503,88
94867,69165,Bank,391,87
94868,96365,Treatment,305,89
94869,39809,She new,619,49
94870,6678,Action,710,12
94871,8959,Some senior,557,43
94872,44916,Computer,892,99
94873,8004,Likely,340,27
94874,24152,Action,272,75
94875,98439,Magazine,540,87
94876,18471,Night much,711,83
94877,2975,Stuff,476,85
94878,7544,Scene,372,28
94879,95539,Decision,822,30
94880,51466,Last year,687,15
94881,63371,Hope growth,856,74
94882,60261,Audience,404,28
94883,13168,Pattern,119,35
94884,47509,Half free,304,9
94885,77859,Door go me,229,77
94886,98026,Before,328,29
94887,2519,The defense,994,8
94888,55468,Their let,812,90
94889,12971,Bar cost,973,80
94890,55288,Design east,1004,89
94891,97290,Sing,664,36
94892,45677,Material,488,31
94893,1947,Government,878,92
94894,55111,Ability,319,12
94895,48647,Key,132,59
94896,20934,Bar later,266,3
94897,74661,Go someone,764,83
94898,24543,Run detail,996,93
94899,61050,Yet yes fly,911,100
94900,30217,That,160,65
94901,38215,Specific,175,54
94902,96217,Military,401,9
94903,91917,Whom visit,149,62
94904,5344,With other,990,73
94905,26075,Player,181,6
94906,40403,Record,439,71
94907,37155,Floor force,844,53
94908,60376,Day raise,945,63
94909,20037,Note force,282,95
94910,88619,Song teach,972,91
94911,66419,Ahead,666,89
94912,17059,Find feel,653,72
94913,54726,Home,345,87
94914,6074,Beautiful,780,87
94915,9630,Nor,866,52
94916,59666,Second old,581,5
94917,29747,Civil,493,27
94918,80845,Stop same,984,76
94919,30027,Dinner vote,822,80
94920,22951,Tonight,463,31
94921,97532,Professor,372,18
94922,48631,Usually,739,67
94923,74163,Born three,292,22
94924,82319,Education,605,53
94925,29501,Include,792,92
94926,19199,Field,764,42
94927,75906,Spend fact,405,27
94928,27320,Poor,371,23
94929,9788,Performance,470,5
94930,91384,Long call,722,18
94931,12122,How win,204,100
94932,55886,Keep pass,782,97
94933,63419,Glass,419,3
94934,27947,Authority,457,56
94935,9741,Foreign,541,89
94936,52056,Certain,688,35
94937,39944,Six range,316,11
94938,6819,Everybody,142,47
94939,24344,Cut short,609,20
94940,7824,Commercial,122,89
94941,58227,Today again,214,12
94942,65892,Enjoy,229,98
94943,68592,Agreement,796,88
94944,33084,Beautiful,921,36
94945,36092,Human his,497,78
94946,19450,Quickly so,917,67
94947,8918,Tax nothing,951,45
94948,63271,Run,736,24
94949,23604,Official,410,95
94950,97339,Against car,543,14
94951,74563,Form PM nor,692,50
94952,10956,Executive,792,24
94953,61787,Bill result,669,76
94954,32666,Alone,868,52
94955,41985,Executive,260,90
94956,42551,Picture,740,80
94957,26875,Its them,662,93
94958,19901,Animal,119,95
94959,5772,Really door,255,60
94960,72117,Stand room,895,79
94961,30254,Try ahead,732,5
94962,15716,Do finally,148,11
94963,46818,Recently,393,60
94964,35267,Head,771,24
94965,74194,Analysis,711,62
94966,1335,Create,248,3
94967,78979,Always,313,71
94968,74043,Floor,887,7
94969,95649,Reveal,996,45
94970,55772,Democrat,628,56
94971,64680,Behind,526,46
94972,49349,Analysis,947,95
94973,47594,Behind,287,36
94974,29374,Clearly,910,55
94975,15346,Laugh foot,966,52
94976,52795,Eat really,603,6
94977,89367,Area,143,30
94978,88785,Address,606,65
94979,37095,Field end,841,35
94980,75611,Anything,858,90
94981,79644,Wrong,823,82
94982,62826,Put enter,321,37
94983,40838,Around,657,57
94984,45616,Specific,442,15
94985,39317,Matter,130,97
94986,34750,Detail make,572,68
94987,12827,Nation,238,84
94988,50345,Look would,544,22
94989,42541,Professor,253,88
94990,57278,Participant,153,14
94991,3625,Member,871,14
94992,34544,Lay glass,967,68
94993,6384,Science,374,67
94994,53795,Them fear,660,94
94995,21629,Among,192,89
94996,74442,Store,877,29
94997,7824,His science,302,73
94998,43668,Mission add,648,6
94999,49672,Couple gas,613,47
95000,68459,Second,661,55
95001,9624,Age short,964,97
95002,68596,Race,969,59
95003,63351,Skin trade,971,73
95004,44612,Phone issue,712,63
95005,18975,Bit stock,478,14
95006,34294,Accept,694,25
95007,14100,Rule inside,832,64
95008,89398,Head wear,493,13
95009,12945,Seven force,323,15
95010,10499,Religious,767,83
95011,43113,Daughter,134,71
95012,76987,Short shake,957,17
95013,66664,Always buy,144,14
95014,85308,Performance,575,86
95015,35587,Yet month,390,88
95016,36424,Would,828,38
95017,73575,Democrat go,774,85
95018,32939,Station,733,23
95019,59783,Do rule,182,69
95020,17541,Detail hit,612,26
95021,93692,Half ahead,695,34
95022,67179,Real rest,982,8
95023,29028,Effect,728,64
95024,7853,Four theory,738,15
95025,34407,Hundred,374,72
95026,12762,West future,510,48
95027,6144,Term,666,75
95028,62880,Someone,735,31
95029,88844,So game,601,99
95030,68585,Herself,957,23
95031,2864,Name,690,72
95032,12161,Account,727,72
95033,7528,Partner,844,27
95034,16549,Career own,653,42
95035,1643,Need,596,90
95036,45904,Important,376,56
95037,42564,Study,455,10
95038,94674,Different,178,92
95039,92542,Yes just,396,49
95040,42442,Southern,868,25
95041,24840,Though of,249,23
95042,75617,Strong,771,2
95043,25593,Building,198,30
95044,65035,Charge,360,72
95045,430,Measure,473,34
95046,13786,About just,373,28
95047,6673,Less,299,6
95048,20360,Again four,289,63
95049,97598,Above game,157,12
95050,213,Tax respond,193,51
95051,11570,Mr task,851,96
95052,57561,Give,340,56
95053,65574,Whole,232,70
95054,76973,If,808,28
95055,29708,Once member,712,2
95056,12527,Morning,508,56
95057,84176,Form couple,402,34
95058,79115,Know,1000,64
95059,3230,Show I to,109,23
95060,2718,Letter any,792,90
95061,6802,Assume air,625,92
95062,70785,Painting,108,25
95063,84079,Baby star,796,85
95064,63953,Source,921,81
95065,2184,No peace,440,87
95066,92386,Business,894,24
95067,66375,Book,302,51
95068,25484,Become see,891,9
95069,17943,Environment,443,6
95070,77528,Thank body,672,87
95071,30027,Admit age,899,47
95072,67835,Open adult,343,64
95073,39625,Above Mr,458,49
95074,90168,Report,597,58
95075,1696,Mind anyone,332,22
95076,10825,Like best,507,68
95077,61290,Purpose,680,32
95078,8186,Business,494,37
95079,74791,Far vote,746,60
95080,40228,Teacher,258,65
95081,63191,End,921,36
95082,40159,Experience,992,70
95083,81747,Life stand,464,81
95084,14792,Mr listen,583,68
95085,35693,Speak,521,83
95086,23147,Early world,398,49
95087,81068,Spring wear,373,19
95088,13071,Hair kind,784,5
95089,14494,Thus,552,58
95090,4250,Choose,282,62
95091,4254,Exist foot,865,52
95092,55380,Require,973,92
95093,72319,Forward,259,39
95094,61260,Great,510,60
95095,38024,Throw,817,4
95096,44416,Population,535,62
95097,6859,Young page,117,72
95098,72760,Offer,848,41
95099,15140,Military,730,29
95100,48660,Turn,378,56
95101,50964,Pattern,405,49
95102,85595,Whether,854,27
95103,39339,Father of,605,74
95104,65617,Various,154,55
95105,2014,Two,665,33
95106,45121,Sea stay,838,12
95107,30723,Left stuff,158,46
95108,8063,Letter drug,656,94
95109,4336,But,616,84
95110,35746,Affect,714,68
95111,89825,Financial,249,93
95112,44193,Effect,868,1
95113,3568,Stand body,254,30
95114,94667,Well show,643,11
95115,6143,PM hair day,269,69
95116,98739,Yourself,154,20
95117,85809,Forward,331,8
95118,39720,Choose,868,56
95119,2851,Because,217,96
95120,56305,Beyond list,696,67
95121,31830,Nothing,478,74
95122,20608,Close real,237,17
95123,25118,Grow pull,583,14
95124,12848,Pass like,875,13
95125,37305,Movement,385,67
95126,53000,Major,868,36
95127,87961,Partner,352,45
95128,10556,Republican,592,11
95129,10588,Benefit,994,53
95130,81820,Million,494,14
95131,92046,Indicate,396,46
95132,35194,Will write,990,24
95133,4489,To kid,605,11
95134,49394,Medical,520,47
95135,89862,Spend,746,7
95136,70029,Region side,681,49
95137,20780,Stuff,728,35
95138,321,Claim crime,353,83
95139,97270,Much,471,12
95140,75778,Indeed foot,238,51
95141,35536,Travel,112,21
95142,26607,None,560,39
95143,82574,Prove fast,201,21
95144,34097,Soon,822,23
95145,50180,Go entire,863,37
95146,48241,When per,321,92
95147,69607,Ok create,858,17
95148,46416,So smile,701,80
95149,5921,Both test,371,65
95150,29080,Will,881,35
95151,3248,Reality,696,73
95152,64527,May without,318,85
95153,52436,Individual,539,85
95154,63146,Protect,834,22
95155,29007,Democrat,148,24
95156,96322,Western,895,44
95157,49764,Money,572,35
95158,26744,Participant,987,65
95159,1066,Time alone,573,59
95160,56272,Question,828,42
95161,85730,Laugh score,228,46
95162,67013,Cause fish,481,93
95163,95725,Opportunity,970,98
95164,72584,Become,152,16
95165,81656,Indicate,442,15
95166,67631,Receive nor,416,54
95167,52480,Or ever,820,19
95168,99711,Air him,200,84
95169,70728,Economy,318,93
95170,37171,Keep onto,984,11
95171,90697,Appear,921,17
95172,31209,High class,377,89
95173,30823,Reality,350,46
95174,76172,Discover,571,29
95175,41153,Employee,202,15
95176,43487,Wait kid,954,100
95177,21898,College,937,97
95178,83577,Year nor,529,38
95179,92569,Standard,478,91
95180,16884,Occur,331,100
95181,80590,Else tell,551,5
95182,69318,Far free,519,71
95183,11169,Campaign,268,27
95184,89994,Drive radio,310,27
95185,10352,Simple,411,66
95186,3340,Action,273,15
95187,37509,Have enter,878,83
95188,70218,Suffer wall,364,94
95189,92948,Fight,620,64
95190,75867,Understand,930,61
95191,23051,Agent old,865,12
95192,65940,Back,845,76
95193,26764,Seat among,565,20
95194,55548,Reason,300,41
95195,2716,Case,906,60
95196,60076,PM on,680,32
95197,45106,East,831,81
95198,32233,Position,508,67
95199,92866,Yet,650,37
95200,73340,Large two,553,78
95201,31487,Walk,621,52
95202,7737,Guess we,849,2
95203,3495,Staff fast,219,72
95204,35102,Rest worry,514,100
95205,31691,Yourself,246,24
95206,99060,Right,439,15
95207,1550,As,490,97
95208,71397,Range all,313,32
95209,93576,Station,102,8
95210,27710,Her month,942,80
95211,49397,Lot,719,1
95212,65771,Build,356,50
95213,69226,Catch wrong,355,72
95214,85608,Answer,771,89
95215,60412,Read,304,41
95216,16274,Coach teach,931,58
95217,69623,Successful,448,1
95218,73716,Like,815,21
95219,29449,Stock,367,15
95220,97870,Manager,493,42
95221,89412,Ok himself,405,82
95222,81270,Place less,460,88
95223,55301,Man require,979,99
95224,59133,Room,650,15
95225,7067,Break,633,61
95226,59800,Among,880,56
95227,62584,Job remain,530,25
95228,10643,Skill,883,63
95229,47463,While hot,504,39
95230,97449,Three,200,26
95231,7172,Product the,323,8
95232,45902,Make enough,513,85
95233,86680,Will system,322,82
95234,69048,Act wish,723,70
95235,61373,Produce,678,74
95236,15417,Teacher ago,935,16
95237,47441,Father such,808,4
95238,52882,Something,301,64
95239,88874,Great,670,19
95240,11515,Simply kid,920,22
95241,69846,Into,467,94
95242,68909,Page,196,36
95243,75303,Spring each,726,87
95244,32226,Easy,726,7
95245,94514,Skin happy,728,38
95246,78429,Dream chair,231,44
95247,53792,Hard coach,799,88
95248,57646,After upon,340,43
95249,73054,Suddenly,688,12
95250,96566,Per ground,947,5
95251,94948,Year month,393,47
95252,44047,Experience,879,28
95253,82055,Authority,915,23
95254,12599,Artist,194,46
95255,71392,Research,110,57
95256,45466,Future,939,29
95257,77424,Artist,160,75
95258,59783,Arrive,616,17
95259,87618,Such social,293,55
95260,34078,Piece any,698,69
95261,79498,Hotel,230,26
95262,76594,Population,512,51
95263,36236,Yet billion,436,60
95264,77182,Law admit,296,68
95265,75194,Start,647,28
95266,91240,See health,478,62
95267,30304,People,884,96
95268,89395,Stop fall,289,15
95269,35014,This risk,796,67
95270,85603,Hundred,943,18
95271,31609,Tonight,234,53
95272,90758,Life notice,156,65
95273,59640,Range,763,5
95274,7182,Always try,464,50
95275,88092,Fear model,858,28
95276,20131,Apply,463,28
95277,39564,The,691,73
95278,77284,Response as,663,13
95279,94422,Always,554,88
95280,20118,Expert,258,81
95281,53868,Actually,867,71
95282,73866,Hotel,982,76
95283,13168,Congress,737,89
95284,93326,Outside,687,72
95285,50755,Step writer,886,61
95286,76828,Hair most,493,5
95287,77581,Set say,203,20
95288,55285,Even break,851,92
95289,29265,Will join,995,30
95290,48288,I agree,689,41
95291,98501,Blood,767,3
95292,52628,Around,187,17
95293,24774,Resource,856,65
95294,35663,Next,789,50
95295,19770,Forward,688,2
95296,73201,Significant,235,72
95297,98565,Could ball,324,99
95298,11568,Past play,553,35
95299,49682,Might test,576,53
95300,95101,Skin minute,804,22
95301,75197,Phone,217,68
95302,42509,Low,653,45
95303,76269,Upon body,951,58
95304,58557,Kitchen,595,60
95305,89451,Skill once,258,81
95306,27788,Site media,793,98
95307,98039,Admit open,212,35
95308,52640,Morning,444,79
95309,3611,Source work,114,86
95310,62530,Police lay,579,10
95311,49653,Leg paper,715,2
95312,97957,Situation,537,98
95313,21622,Close call,809,19
95314,71708,Listen he,857,18
95315,59043,Defense,914,56
95316,42727,Leg,325,7
95317,62626,Need follow,749,1
95318,48890,Field need,370,24
95319,47829,Tonight,844,86
95320,37953,Even off,401,56
95321,11312,Hundred,817,74
95322,89469,Admit,211,89
95323,79598,Against,879,29
95324,95908,Mother,557,77
95325,8644,Create,300,80
95326,20941,Age much,752,18
95327,55627,System Mrs,381,44
95328,97848,Experience,337,98
95329,8837,Score,376,27
95330,72700,Sort girl,974,59
95331,24942,Beat,131,30
95332,40146,My city,837,70
95333,11618,Tend house,551,85
95334,32914,Federal,352,77
95335,80842,Party,807,95
95336,14033,Would east,721,1
95337,96717,Young stay,652,27
95338,7491,Sell green,344,65
95339,56211,President,931,7
95340,21746,She focus,546,42
95341,99524,Process,557,25
95342,36287,Bit,524,50
95343,32867,Born break,510,9
95344,17937,Open power,126,28
95345,56954,Statement,180,64
95346,34508,Buy,345,60
95347,16600,Congress,642,15
95348,99366,House,765,92
95349,96901,Reveal,564,98
95350,13857,Teach,643,58
95351,26911,Deal,568,4
95352,28000,Hotel me a,895,91
95353,12506,Plan crime,181,74
95354,98624,Draw reason,351,73
95355,27382,Cut whole,542,3
95356,1402,Sound,217,22
95357,63539,Three,473,32
95358,98468,Thousand,543,57
95359,81829,Citizen,799,92
95360,15314,Way single,584,92
95361,7153,Relate,541,69
95362,87239,Total,838,17
95363,55785,Director,929,51
95364,31354,Ready,664,95
95365,65553,Strong,687,21
95366,65635,Region,532,35
95367,55605,Practice,906,84
95368,90390,Dinner,389,35
95369,70710,Candidate,571,47
95370,14422,Work poor,474,97
95371,80452,Bar space,985,73
95372,10597,Happen,113,98
95373,76362,Upon save,200,15
95374,63738,Office tell,369,95
95375,20396,Myself,704,45
95376,67842,Even,549,2
95377,79489,Hold guy,728,32
95378,49840,Answer next,560,92
95379,81182,Rest,281,68
95380,21194,Cause fly,728,37
95381,83552,Work,124,18
95382,1038,Produce lay,840,10
95383,93826,Window,230,23
95384,24173,Fill region,160,22
95385,49840,Season whom,172,95
95386,63575,Five writer,210,65
95387,94242,Everyone it,739,8
95388,2078,Owner,600,20
95389,47063,Rate them,304,11
95390,59809,Check,712,22
95391,52657,Hope build,706,76
95392,74311,True along,537,12
95393,47948,Red medical,700,13
95394,88888,Those loss,109,15
95395,43464,Lawyer,621,71
95396,41560,Whose,329,90
95397,18125,Wish about,477,57
95398,48235,Picture,876,96
95399,39584,Market,726,94
95400,41594,Sure mother,192,18
95401,8795,Show,209,95
95402,68257,Ok soon,978,91
95403,50884,Lawyer,146,30
95404,56704,Fly able,616,80
95405,35572,Exist,140,11
95406,37339,Poor remain,833,47
95407,51138,Candidate,216,23
95408,80343,Air itself,994,18
95409,4877,Then,251,76
95410,88273,Usually,476,68
95411,9892,Produce,738,39
95412,11034,Have those,421,32
95413,6595,Play impact,545,24
95414,73938,Mind help,936,95
95415,355,Others,186,84
95416,88240,Hotel keep,586,85
95417,141,Vote may,468,54
95418,75931,Live hotel,162,71
95419,65621,Idea woman,861,46
95420,18159,Protect,907,92
95421,76313,Yard,353,80
95422,6634,Method,643,3
95423,778,Consider,176,26
95424,55358,So place,228,86
95425,58888,Paper,196,55
95426,51023,Himself TV,269,28
95427,94033,Guy grow,435,100
95428,68136,Lot not big,557,1
95429,28714,Often,839,43
95430,66593,Short,673,8
95431,2387,Blue event,294,67
95432,48620,Response,469,28
95433,52754,Opportunity,185,41
95434,17119,You future,749,89
95435,17784,Let also,579,66
95436,71733,Plant,116,74
95437,33476,Piece act,287,9
95438,81346,Pass,984,72
95439,33263,Executive,352,29
95440,57710,Space food,133,47
95441,69721,Story goal,822,54
95442,81028,Republican,508,67
95443,46254,Board,788,47
95444,77542,Magazine,648,74
95445,96624,Physical,478,54
95446,93494,Campaign,181,89
95447,29619,Daughter,411,57
95448,83544,Picture,847,49
95449,67956,Ground,746,26
95450,70034,Instead,763,54
95451,75851,Away common,701,24
95452,30710,Himself,670,44
95453,11391,Result late,142,17
95454,46099,Travel own,921,14
95455,26776,Read life,530,79
95456,21835,Car never,242,50
95457,70652,Team class,558,58
95458,58354,Would under,490,66
95459,94987,Next life,963,78
95460,59309,Network,963,97
95461,7872,Fine feel,387,74
95462,69304,Consumer,336,1
95463,30583,Life buy,273,41
95464,25810,Just,473,4
95465,52733,Cut field,344,96
95466,98587,Growth,791,100
95467,78833,Task could,760,100
95468,41283,Power,137,58
95469,50493,City run,992,6
95470,38290,Them make,603,29
95471,98104,Get group,980,5
95472,32988,Provide,778,33
95473,47349,Yeah tell,734,76
95474,43572,Remember,262,40
95475,87912,Key next,204,99
95476,38156,Poor,644,72
95477,72062,Because,520,39
95478,6329,Energy,666,68
95479,38218,Technology,163,26
95480,61572,Move modern,115,68
95481,40156,Woman,242,59
95482,48506,Develop gun,927,96
95483,62499,Model,143,6
95484,15623,Possible,508,19
95485,74874,Better,671,92
95486,43896,Generation,315,1
95487,3301,Foot,894,68
95488,84360,Direction,558,39
95489,12232,Moment foot,407,47
95490,99053,Age piece,446,88
95491,23535,Treatment,174,57
95492,248,Message,550,19
95493,56706,Protect,642,57
95494,60640,Evidence,245,63
95495,60091,Whatever,298,99
95496,2567,Economic,718,81
95497,45701,Book sell,309,35
95498,11797,Bit,463,48
95499,92513,Sure than,194,62
95500,52441,Claim third,691,46
95501,7118,Choice,212,69
95502,58473,Certainly,704,20
95503,12184,Loss event,950,99
95504,4335,Property,717,83
95505,91109,Likely,792,12
95506,396,Peace chair,954,48
95507,663,Later unit,254,36
95508,33085,World,211,17
95509,32290,Message,161,32
95510,36292,Industry,921,78
95511,58695,Room box,564,4
95512,97195,Network,579,33
95513,18508,Option,156,30
95514,72359,Walk low,656,50
95515,17206,Actually,227,86
95516,31225,Trial,400,20
95517,55147,Today bit,624,49
95518,90085,Economy,482,9
95519,30588,Indeed,605,99
95520,19503,Contain,422,84
95521,19624,Ask argue,105,71
95522,78003,Choice,351,85
95523,99674,Everything,334,97
95524,1472,Citizen,608,90
95525,32063,Save,630,19
95526,16074,Care,705,56
95527,51471,Grow short,876,92
95528,87407,True,323,19
95529,38571,Make rise,966,8
95530,52858,Join house,695,28
95531,96260,Also view,267,13
95532,98484,Bank worker,211,74
95533,54238,Large wind,184,64
95534,96198,Serve whom,279,16
95535,54701,Half decide,212,65
95536,57024,Culture,986,41
95537,55698,Middle,633,95
95538,91812,Try office,996,60
95539,32593,Up firm oil,854,24
95540,89915,Religious,133,93
95541,28052,Threat,747,30
95542,46257,Stop,638,36
95543,82188,Writer,249,34
95544,21699,Ability,622,45
95545,38123,Else,818,41
95546,83617,Only world,177,57
95547,50966,Much agent,493,72
95548,38265,Lead play,283,84
95549,4589,Opportunity,881,3
95550,86855,Decade,279,75
95551,13174,Magazine up,769,57
95552,70304,Store raise,370,76
95553,22862,Management,669,15
95554,52326,Difficult,124,58
95555,53686,Often,585,34
95556,6942,Much buy,998,41
95557,2503,Wait,479,85
95558,59763,Mean,939,27
95559,66848,Environment,849,13
95560,19581,Himself,985,42
95561,70460,Hour huge,947,44
95562,48576,Significant,185,31
95563,26184,Approach,361,27
95564,17117,Law exactly,921,16
95565,12698,Personal,756,3
95566,28999,Head late,558,46
95567,48842,Level rule,119,46
95568,12325,Effect main,941,73
95569,84723,Suggest,874,81
95570,77560,Network,770,50
95571,73675,Notice out,861,25
95572,8627,Ground,934,96
95573,95270,Hot trial,373,10
95574,48459,Black,136,30
95575,16692,Win behind,494,16
95576,538,Government,438,93
95577,34368,Movement,654,80
95578,99540,Main,401,48
95579,59366,Specific,884,35
95580,87705,By game,221,29
95581,10570,Picture,585,80
95582,56254,Season run,748,41
95583,63349,Remember,324,80
95584,89441,Only hear,976,70
95585,76171,Allow,869,73
95586,40276,Standard,875,63
95587,29361,Mother,217,80
95588,35972,Affect they,890,65
95589,69013,Protect,199,95
95590,22236,Newspaper,714,42
95591,32801,She,993,40
95592,25443,Still,320,81
95593,24777,Choose,226,79
95594,81816,Her risk,643,40
95595,26277,Support,818,52
95596,69202,Kind paper,439,49
95597,84337,Daughter,617,23
95598,41804,White after,663,48
95599,86943,Time sense,942,37
95600,73192,Election,693,100
95601,18530,Strategy,917,54
95602,87474,Work test,180,53
95603,41024,Side,327,91
95604,27854,Mind,865,69
95605,9828,Common,484,25
95606,61908,Each meet,804,40
95607,86,Theory,353,10
95608,11241,Indeed,296,41
95609,99531,Maintain,593,78
95610,64076,Professor,937,100
95611,85245,From,428,34
95612,81,New happy,848,60
95613,83133,Discussion,193,17
95614,41018,Develop,573,7
95615,13768,Than,464,29
95616,42176,Image,872,27
95617,26140,Data bring,295,34
95618,62558,Can,845,60
95619,33068,Cultural,486,83
95620,95504,Management,993,42
95621,58305,Song,589,92
95622,7185,Sense when,477,59
95623,45470,Present,374,42
95624,67544,Finally,761,99
95625,25964,Owner seat,741,90
95626,59518,Treat agree,922,10
95627,36443,Value,844,65
95628,81182,Class,839,9
95629,97029,This box,585,98
95630,17239,Both others,412,88
95631,94836,Special,846,30
95632,46844,Court north,405,31
95633,9834,Field so,466,22
95634,7581,Similar,116,48
95635,88932,Partner,810,26
95636,54883,Business,625,27
95637,60283,Detail,928,31
95638,18248,Respond,121,55
95639,27743,Evidence,160,18
95640,61219,Word left,888,94
95641,8098,Loss spend,119,83
95642,57981,Spend view,175,73
95643,87447,Wall wear,542,69
95644,56312,Call good,183,96
95645,7201,Source drug,103,37
95646,95927,Put hour do,470,16
95647,1763,Fact keep,877,27
95648,12550,Government,657,8
95649,71108,Daughter,733,30
95650,48247,Fear recent,618,69
95651,44666,Yard thus,125,30
95652,84869,Trip,486,60
95653,94319,Range field,660,84
95654,51304,Operation,728,60
95655,1596,Kid lot,862,2
95656,96394,Step seek,288,2
95657,16430,Worker,197,85
95658,40218,Away figure,627,22
95659,1005,Late little,129,42
95660,22665,Institution,299,5
95661,65500,Cost next,373,73
95662,83764,Event of,531,42
95663,89956,Enter hard,268,89
95664,7992,People,193,53
95665,10505,Develop,741,1
95666,80922,Make build,525,73
95667,43676,Hair hear,750,85
95668,37713,Morning,459,59
95669,69925,Join voice,445,92
95670,46383,Model line,390,93
95671,85275,Garden,980,45
95672,50583,Form either,996,1
95673,71318,Decision,290,97
95674,89165,Husband,766,85
95675,34169,Avoid,716,65
95676,10445,System,541,42
95677,54423,Growth some,557,47
95678,9967,Understand,613,81
95679,16839,Any tax,826,14
95680,43807,Hit yet,127,55
95681,33573,Exactly,234,89
95682,6457,Career,672,73
95683,52325,Clearly,474,25
95684,58003,Figure big,444,77
95685,78609,Him,227,55
95686,81793,Coach seat,894,94
95687,59048,Whom last,928,3
95688,72650,One,666,24
95689,18311,Low moment,853,11
95690,50068,Plan the,290,92
95691,20262,Cover such,769,18
95692,23736,Art anyone,989,94
95693,91426,Evening,741,46
95694,59568,Walk,780,46
95695,12253,Including,816,59
95696,45908,Remember,195,30
95697,95185,Consumer,344,38
95698,1625,Night great,158,98
95699,42513,Actually,195,77
95700,33979,Should,840,13
95701,6753,Difficult,855,94
95702,89753,Happy,836,56
95703,71143,Forget,642,93
95704,34613,Sound,547,38
95705,6232,Music,477,90
95706,90316,Election,326,10
95707,4716,Game,366,97
